"Stockton",10a,101,203,0,0,13,676,307
"Sunderland",10a,997,1255,1,1,16,1889,327
"Gateshead",10a,1497,1721,1,1,20,1592,408
"Chester le Street",10a,915,996,1,0,9,556,535
"Darlington",10a,1,99,0,0,13,636,582
"Durham (1837-1938)",10a,643,771,1,0,14,865,615
"Lanchester (1875-1938)",10a,543,641,1,4,11,661,705
"Easington",10a,773,846,1,1,9,480,792
"Weardale",10a,513,541,0,2,7,153,1024
"Haltwhistle",10b,663,675,0,0,4,48,16
"Hexham",10b,601,661,2,1,18,285,52
"Alnwick",10b,761,798,0,0,11,183,114
"Alston",10b,869,872,0,0,1,20,116
"Tynemouth",10b,347,562,3,10,9,1592,223
"Rothbury",10b,857,868,1,2,4,50,370
"Glendale",10b,843,856,2,0,3,74,412
"Newcastle upon Tyne",10b,1,346,0,2,22,2546,445
"Carlisle",10b,943,1029,0,2,14,509,512
"Castle Ward",10b,563,600,0,0,7,225,516
"Cockermouth",10b,1067,1171,3,2,19,586,560
"Morpeth",10b,683,760,1,4,14,466,691
"Longtown",10b,927,941,0,0,6,52,742
"Kendal (1837-1937)",10b,1315,1393,1,6,27,312,754
"East Ward",10b,1271,1301,0,0,11,112,811
"Belford",10b,799,813,0,3,4,75,858
"Bellingham",10b,677,681,0,0,2,16,859
"Berwick",10b,815,842,0,1,6,145,865
"Bootle Cul",10b,1251,1269,0,0,4,93,896
"Brampton",10b,913,925,0,0,5,52,915
"Penrith",10b,873,911,0,0,10,167,962
"West Ward",10b,1303,1313,1,0,5,30,1059
"Whitehaven",10b,1173,1250,0,1,12,468,1070
"Wigton",10b,1031,1065,0,1,11,146,1074
"Haverfordwest",11a,1827,1869,0,0,11,225,34
"Abergavenny",11a,83,119,0,0,6,231,105
"Swansea",11a,1401,1558,4,3,11,1092,340
"Gower",11a,1559,1575,0,0,6,60,422
"Narberth",11a,1749,1776,0,0,7,122,437
"Neath (1837-1970)",11a,1275,1362,2,4,10,573,438
"Newport M",11a,295,445,0,11,11,1037,454
"Cardiff (1837-1974)",11a,447,753,4,4,28,2148,507
"Carmarthen",11a,1697,1747,0,2,14,242,513
"Chepstow",11a,1,32,0,2,12,124,531
"Merthyr Tydfil",11a,1005,1183,1,2,15,1238,675
"Monmouth (1837-1939)",11a,33,81,0,0,14,223,689
"Llandilofawr",11a,1667,1695,6,0,5,164,733
"Llandovery",11a,1649,1665,1,0,4,80,734
"Llanelly (to 1974)",11a,1577,1648,0,2,14,399,736
"Bedwellty",11a,121,219,0,1,6,717,857
"Bridgend",11a,1185,1273,0,1,10,587,921
"Pembroke",11a,1777,1825,2,0,14,204,958
"Pontardawe",11a,1363,1400,4,2,5,218,978
"Pontypool",11a,220,294,0,0,11,472,980
"Pontypridd",11a,755,1004,4,0,18,1797,981
"Hay",11b,183,198,0,0,5,72,37
"Holyhead",11b,967,995,2,0,4,171,67
"Holywell",11b,383,449,0,2,14,388,68
"Aberayron",11b,43,52,0,0,4,27,103
"Aberystwyth",11b,53,78,0,0,7,115,106
"Anglesey (1837-1937)",11b,947,965,0,0,5,92,126
"Ffestiniog",11b,705,747,0,3,8,245,158
"Forden",11b,317,344,0,2,10,104,164
"Tregaron",11b,79,85,1,0,3,23,218
"Rhayader",11b,225,249,1,3,7,115,352
"Ruthin",11b,549,580,1,2,10,138,379
"St Asaph",11b,581,625,0,0,10,235,384
"Newcastle in Emlyn",11b,19,30,0,3,3,54,443
"Newtown",11b,271,316,2,1,10,251,459
"Cardigan",11b,1,17,0,0,5,72,508
"Carnarvon",11b,779,836,0,0,8,375,514
"Conway (to 1937)",11b,899,948,0,2,16,210,565
"Corwen",11b,649,671,0,0,4,130,569
"Crickhowell",11b,143,184,0,1,6,265,576
"Dolgelly",11b,685,703,0,0,3,110,597
"Machynlleth",11b,251,269,3,0,4,101,641
"Lampeter",11b,31,42,0,0,4,40,702
"Llanfyllin",11b,345,381,1,1,13,138,737
"Llanrwst",11b,627,647,0,0,3,124,738
"Knighton",11b,199,224,0,0,9,96,779
"Bala",11b,673,683,0,0,3,52,831
"Bangor",11b,837,898,1,0,10,384,833
"Brecknock",11b,101,142,0,1,14,160,916
"Builth",11b,87,99,0,0,4,52,938
"Pwllheli (to 1937)",11b,749,777,0,0,7,136,994
"Wrexham (1837-1974)",11b,451,547,0,6,14,612,1105
