"Cleobury Mortimer",6a,395,400,0,0,1,36,552
"Clun",6a,383,389,0,0,2,40,557
"Dursley",6a,179,184,0,0,1,43,626
"Madeley",6a,415,430,1,0,1,124,642
"Market Drayton",6a,497,504,0,0,0,74,659
"Ledbury",6a,303,310,0,1,1,61,708
"Leominster",6a,355,361,0,0,0,53,718
"Ludlow",6a,371,381,0,0,2,73,747
"Kington (1871 onw)",6a,363,369,1,0,1,29,775
"Ellesmere",6a,477,485,0,1,1,66,816
"Barton Regis",6a,155,159,0,1,0,49,845
"Bridgnorth",6a,401,408,0,0,1,52,922
"Bristol",6a,1,154,0,2,4,1480,929
"Bromyard",6a,349,353,0,0,1,28,933
"Wellington Sal",6a,505,515,0,1,0,97,1028
"Wem",6a,487,489,0,0,0,29,1033
"Weobley",6a,345,347,0,0,0,25,1036
"Westbury on Severn",6a,185,194,0,0,1,79,1041
"Whitchurch S (1853-1969)",6a,491,496,0,0,0,47,1068
"Winchcomb",6a,275,278,6,0,0,25,1080
"Tamworth",6b,295,305,0,0,0,99,183
"Stafford",6b,1,20,0,0,0,191,295
"Stoke upon Trent",6b,105,198,1,1,3,906,311
"Stone",6b,21,30,0,0,1,81,314
"Newcastle under Lyme",6b,31,50,0,0,2,157,444
"Cannock",6b,333,356,1,0,1,214,504
"Cheadle",6b,223,235,0,0,1,106,526
"Leek",6b,199,222,0,0,2,203,713
"Lichfield",6b,307,331,0,1,1,231,723
"Uttoxeter",6b,237,243,0,0,1,54,787
"Burton upon Trent",6b,245,293,0,1,2,446,944
"Walsall",6b,457,518,1,4,1,594,1006
"West Bromwich",6b,519,608,1,4,3,839,1038
"Wolstanton",6b,51,104,0,1,1,527,1091
"Wolverhampton",6b,357,456,2,2,3,945,1092
"Tenbury",6c,145,147,0,0,0,25,191
"Stourbridge",6c,83,121,0,0,0,385,315
"Droitwich",6c,215,220,0,0,1,49,605
"Dudley (to 1912)",6c,1,82,0,0,1,786,607
"Martley (to 1913)",6c,149,157,0,1,1,61,662
"Kidderminster",6c,123,144,0,0,2,170,762
"Kings Norton (to 1912)",6c,237,307,0,0,1,690,767
"Upton upon Severn",6c,183,198,3,0,2,125,785
"Evesham",6c,199,205,0,0,0,68,826
"Bromsgrove",6c,221,236,0,0,1,133,932
"Pershore",6c,207,213,0,0,0,63,964
"Worcester",6c,159,181,1,0,0,224,1097
"Alcester",6d,427,436,0,0,1,81,109
"Aston (1837-1924)",6d,151,289,1,4,2,1350,139
"Atherstone",6d,299,305,0,1,0,70,141
"Foleshill",6d,319,325,0,0,0,60,162
"Shipston on Stour",6d,437,444,0,0,1,62,261
"Solihull",6d,371,388,1,0,0,161,276
"Southam",6d,445,448,4,0,0,40,279
"Stratford upon Avon",6d,417,426,0,0,1,82,319
"Rugby",6d,353,369,0,0,2,134,376
"Nuneaton",6d,307,318,0,0,0,115,490
"Coventry",6d,327,354,2,0,0,260,571
"Meriden",6d,291,298,0,0,1,54,671
"Birmingham (1837-1924)",6d,1,149,0,1,0,1480,878
"Warwick (to 1932)",6d,389,416,0,0,2,241,1019
"Hinckley",7a,31,44,0,0,2,101,58
"Holbeach",7a,249,258,0,0,2,71,61
"Horncastle",7a,345,356,1,0,2,88,71
"Oakham",7a,207,210,0,0,0,37,89
"Ashby de la Zouch",7a,51,67,0,0,0,151,133
"Sleaford (to 1933)",7a,279,292,0,0,2,103,269
"Spalding",7a,235,247,0,1,4,71,292
"Spilsby",7a,357,371,1,0,2,111,294
"Stamford",7a,217,224,0,0,1,65,300
